Régime particulier,Nombre places calculées,Adresse complète,Type mobilier,Numéro mobilier,geo_point_2d,Tarif
Vélos,8,2 RUE REMBRANDT,Nougarette,4,"48.87661017892432, 2.3080086309313645",Gratuit
Vélos,20,5 RUE DU GENERAL BLAISE,Nougarette,10,"48.861338050230295, 2.3787520555367254",Gratuit
Vélos,5,51 RUE DE CROULEBARBE,Sans,0,"48.831951921509116, 2.3498071765394855",Gratuit
Vélos,10,22 BD SAINT-MICHEL,Nougarette,5,"48.85100025617641, 2.342864421516082",Gratuit
Vélos,8,7 RUE DE TURENNE,Nougarette,4,"48.855189451160584, 2.3633435079462752",Gratuit
Vélos,4,34 AV DE CLICHY,Nougarette,2,"48.88553938351271, 2.32639378481302",Gratuit
Vélos,4,56 AV DE CLICHY,Sans,0,"48.88699208156469, 2.3259101342579878",Gratuit
Vélos,7,45 RUE LAMARCK,Sans,0,"48.889538599583744, 2.3407217477342175",Gratuit
Vélos,10,1 RUE DU COMMANDANT LAMY,Nougarette,5,"48.855592284816915, 2.3743071239572267",Gratuit
Vélos,8,10 RUE DE BEAUJOLAIS,Nougarette,4,"48.866073019998744, 2.338884009147967",Gratuit
Vélos,10,1 RUE DE BROSSE,Nougarette,5,"48.85524311817238, 2.353774028157866",Gratuit
Vélos,10,30 RUE DU DEPARTEMENT,Sans,0,"48.886845187758425, 2.359837390097661",Gratuit
Vélo-cargo,2,47 BD DES BATIGNOLLES,Sans,0,"48.88169048469397, 2.3192155332546114",Gratuit
Vélos,10,8 PL DU PUITS DE L'ERMITE,Nougarette,5,"48.84240420288424, 2.3537391167261617",Gratuit
Vélos,8,2 RUE PASCAL,Nougarette,4,"48.83896860684688, 2.3498360895660046",Gratuit
Vélo-cargo,1,16 RUE DE LA CERISAIE,Arceau vélo cargo,1,"48.8522041328684, 2.365230050393842",Gratuit
Vélos,8,161 RUE LEGENDRE,Nougarette,4,"48.891128179709845, 2.325270381656203",Gratuit
Vélos,20,56 AV DE SAINT-OUEN,Nougarette,10,"48.89091049430556, 2.326761121324515",Gratuit
Vélos,14,90 AV DE SAINT-OUEN,Nougarette,7,"48.89315947215672, 2.327507867129379",Gratuit
Vélos,12,44 RUE DAMESME,Nougarette,6,"48.82250161122, 2.3553272985855918",Gratuit
Vélos,10,10 PL BASTILLE,Nougarette,5,"48.853382546195974, 2.3701466769494832",Gratuit
Vélos,10,1 PL EMILE LANDRIN,Nougarette,5,"48.863895905310834, 2.4004757846155442",Gratuit
Vélos,8,14 RUE DU BORREGO,Nougarette,4,"48.87272266284607, 2.3993141258452293",Gratuit
Vélos,16,20 RUE BRILLAT-SAVARIN,Nougarette,8,"48.82219840001399, 2.349959943539578",Gratuit
Vélos,10,18 RUE DE L' AMIRAL MOUCHEZ,Nougarette,5,"48.82512011037164, 2.3415225583984918",Gratuit
Vélos,6,34 RUE DE WATTIGNIES,Nougarette,3,"48.835934997505376, 2.3956932940011177",Gratuit
Vélos,8,63 RUE DE WATTIGNIES,Nougarette,4,"48.83538092430695, 2.398132584727106",Gratuit
Vélos,10,43 AV DE SAINT-OUEN,Nougarette,5,"48.89047756393836, 2.3264820813552864",Gratuit
Vélos,10,23 AV DE SAINT-OUEN,Nougarette,5,"48.88910083237393, 2.3260181457799782",Gratuit
Vélos,2,11 RUE D' ALSACE,Nougarette,1,"48.877012543978374, 2.3577920504355276",Gratuit
Vélos,10,31 RUE DU FAUBOURG SAINT-JACQUES,Nougarette,5,"48.83672614115142, 2.338327679589713",Gratuit
Vélos,6,32 RUE DE L' ESPERANCE,Nougarette,3,"48.82553041362495, 2.3471518849780066",Gratuit
Vélos,10,1 RUE MAILLARD,Nougarette,5,"48.857955499040635, 2.3853177818408797",Gratuit
Vélos,5,5 RUE SAINT-SEBASTIEN,Epingle vélo,5,"48.86093338684908, 2.3683345665212303",Gratuit
Vélos,4,29 RUE NEUVE DES BOULETS,Epingle vélo,4,"48.854345258013936, 2.390706948709551",Gratuit
Vélos,4,82 RUE CLAUDE BERNARD,Nougarette,2,"48.84077894579552, 2.3448734571776035",Gratuit
Vélos,6,11 RUE SAINT-LOUIS EN L'ILE,Nougarette,3,"48.8510419961671, 2.358708698680772",Gratuit
Vélos,10,5 RUE DE PRAGUE,Nougarette,5,"48.848941071633384, 2.376007512565211",Gratuit
Vélos,6,245 RUE SAINT-MARTIN,Nougarette,3,"48.86582755839616, 2.3535254586199605",Gratuit
Vélos,8,2 RUE EUGENE FLACHAT,Nougarette,4,"48.88719723297349, 2.300498797251531",Gratuit
Vélos,12,93 RUE DE CHARENTON,Nougarette,6,"48.84791666957642, 2.3767905161043275",Gratuit
Vélos,10,87 BD RICHARD LENOIR,Nougarette,5,"48.86204562525937, 2.3720231108115097",Gratuit
Vélos,4,7 RUE DE LA FONTAINE AU ROI,Nougarette,2,"48.868612607232606, 2.3688897304758583",Gratuit
Vélo-cargo,3,25 RUE DE ROCROY,Arceau vélo cargo,3,"48.88068766339906, 2.351169651860999",Gratuit
Vélos,5,29 RUE PIERRE MAUROY,Epingle vélo,5,"48.89674722949634, 2.3579407672516712",Gratuit
Vélos,4,12 RUE DE LA FONTAINE AU ROI,Nougarette,2,"48.86852059149928, 2.3696283074103253",Gratuit
Vélos,4,23 RUE DE LA FONTAINE AU ROI,Nougarette,2,"48.86839597519056, 2.3706286982925495",Gratuit
Vélos,10, RUE SAINT-AUGUSTIN,Nougarette,5,"48.86885647882496, 2.338357458469221",Gratuit
Vélos,10,38 RUE DES ECOLES,Nougarette,5,"48.84911702912964, 2.346453072071535",Gratuit
Vélos,26,77 RUE DE TOLBIAC,Nougarette,13,"48.82719714624982, 2.3680911031863014",Gratuit
Vélos,10,19 RUE DE RIDDER,Nougarette,5,"48.83202420834702, 2.3106222609330156",Gratuit
Vélos,5,21 RUE DE DUNKERQUE,Epingle vélo,5,"48.87976944844774, 2.355665551201024",Gratuit
Vélos,8,14 PAS SAINTE-ANNE POPINCOURT,Nougarette,4,"48.85850052450117, 2.3709509650861835",Gratuit
Vélos,10,20 AV DE LA PORTE DE CLIGNANCOURT,Nougarette,5,"48.89975529022661, 2.3439610222151916",Gratuit
Vélos,4,410 RUE SAINT-HONORE,Sans,0,"48.8680119484114, 2.3244765050318024",Gratuit
Vélos,4,21 RUE DU DOCTEUR JACQUEMAIRE-CLEMENCEAU,Sans,0,"48.8419633889303, 2.2982872744592155",Gratuit
Vélos,4,10 RUE ABEL FERRY,Sans,0,"48.83622266441774, 2.2608983398204847",Gratuit
Vélos,5,38 RUE DAREAU,Sans,0,"48.830541142795724, 2.335876986614772",Gratuit
Vélos,4,1 RUE DE CASTELLANE,Sans,0,"48.87209563461203, 2.3257524800492644",Gratuit
Vélos,5,1 VOIE G/15,Sans,0,"48.839403342954874, 2.2872362452166697",Gratuit
Vélos,4,1 RUE GUTENBERG,Sans,0,"48.845344279821596, 2.282367604584831",Gratuit
Vélos,6,30 RUE BLANCHE,Sans,0,"48.87877563850044, 2.3315927419940823",Gratuit
Vélos,6,6 SQ LEIBNIZ,Nougarette,3,"48.89668403864342, 2.3323471703188323",Gratuit
Vélos,4,22 AV GEORGE V,Sans,0,"48.86734405282048, 2.301390613652173",Gratuit
Vélos,5,53 RUE DUTOT,Sans,0,"48.838709600084314, 2.3088365421021244",Gratuit
Vélos,10,10 RUE MARIE SKOBTSOV,Epingle vélo,10,"48.84528914274388, 2.2866669892319518",Gratuit
Vélos,18,1 RUE DE LA PROVIDENCE,Nougarette,9,"48.8251738231938, 2.349399140990915",Gratuit
Vélos,5,14 RUE LAMBLARDIE,Sans,0,"48.8404205083431, 2.3975844066471153",Gratuit
Vélos,4,26 RUE MADAME,Sans,0,"48.85019120424621, 2.331754533276741",Gratuit
Vélos,5,108 AV PARMENTIER,Sans,0,"48.866988564239485, 2.373357403463204",Gratuit
Vélos,5,5 RUE LUCIEN ET SACHA GUITRY,Sans,0,"48.84880421407226, 2.404334658787531",Gratuit
Vélos,4,2 RUE DONIZETTI,Sans,0,"48.84794054478082, 2.2651381497980028",Gratuit
Vélos,4,61 AV PIERRE MENDES FRANCE,Sans,0,"48.84033458754446, 2.3686691555798745",Gratuit
Vélos,8,29 RUE DES BLUETS,Nougarette,4,"48.86509870440366, 2.384008023273479",Gratuit
Vélos,4,2 RUE DE LA BAUME,Sans,0,"48.874279145191764, 2.310217442297897",Gratuit
Vélos,4,16 RUE DUPONT DES LOGES,Sans,0,"48.85882100730148, 2.3030796890105156",Gratuit
Vélos,4,26 RUE DE LABORDE,Sans,0,"48.87562681504524, 2.318615188931424",Gratuit
Vélos,5,11 RUE DAUBENTON,Sans,0,"48.84135316413541, 2.3545277611652264",Gratuit
Vélos,5,2 RUE SAINT-SAENS,Sans,0,"48.854240952995134, 2.2921744946425107",Gratuit
Vélos,5,19 RUE NICOLAS CHUQUET,Sans,0,"48.88825528477705, 2.30271591607424",Gratuit
Vélos,4,7 RUE RENE BLUM,Sans,0,"48.891407219038015, 2.317350311352376",Gratuit
Vélos,4,38 RUE DE LA BIENFAISANCE,Sans,0,"48.87658553624025, 2.31586655906981",Gratuit
Vélos,5,8 RUE CARDAN,Sans,0,"48.89335431761848, 2.3172623392424736",Gratuit
Vélos,4,62 BD DE BERCY,Sans,0,"48.8386810532309, 2.3884327351497308",Gratuit
Vélos,5,32 QU DE LA LOIRE,Sans,0,"48.88479085554562, 2.3737300458290025",Gratuit
Vélos,8,14 RUE SAINTE-ANASTASE,Nougarette,4,"48.85975120971258, 2.3634799684971184",Gratuit
Vélos,4,1 RUE GOUNOD,Sans,0,"48.88242435854254, 2.301098587616267",Gratuit
Vélos,4,18 RUE DE TURIN,Nougarette,2,"48.88104767231443, 2.324722299266344",Gratuit
Vélos,5,2 AV DE L' OBSERVATOIRE,Epingle vélo,5,"48.84416567261029, 2.3365215658612577",Gratuit
Vélos,5,18 RUE DE FLEURUS,Epingle vélo,5,"48.84710573870311, 2.330437519654415",Gratuit
Vélos,4,3 RUE DE MARIGNAN,Sans,0,"48.86752084838698, 2.306108108119003",Gratuit
Vélos,4,15 RUE EURYALE DEHAYNIN,Sans,0,"48.886087332650405, 2.3776500388905157",Gratuit
Vélos,4,2 RUE DU TUNNEL,Sans,0,"48.87888053391794, 2.3855279445315625",Gratuit
Vélos,5,70 RUE REBEVAL,Sans,0,"48.874447671688, 2.381469134967481",Gratuit
Vélos,5,5 RUE BARON,Sans,0,"48.89420096168838, 2.322435344777317",Gratuit
Vélos,4,2 RUE ARTHUR RANC,Sans,0,"48.89810297904032, 2.3337192029843936",Gratuit
Vélos,5,68 BD SERURIER,Sans,0,"48.88146712999463, 2.396626726980904",Gratuit
Vélos,4,26 RUE DE BASSANO,Sans,0,"48.869128639746705, 2.29754247899549",Gratuit
Vélos,8,10 RUE COQUILLIERE,Nougarette,4,"48.863494199562965, 2.3433310763312405",Gratuit
Vélos,5,5 RUE CASIMIR PERIER,Sans,0,"48.85874651871375, 2.3199505226428783",Gratuit
Vélos,5,106 RUE DU FAUBOURG SAINT-DENIS,Sans,0,"48.87503772103354, 2.355872478835375",Gratuit
Vélos,4,14 RUE DES PETITES ECURIES,Sans,0,"48.87334359098588, 2.3528496188573644",Gratuit
Vélos,22,11 RUE FROMENTIN,Nougarette,11,"48.88277113474857, 2.3347073061473687",Gratuit
Vélos,4,37 RUE DE LA CROIX NIVERT,Sans,0,"48.84611476512568, 2.299010303887531",Gratuit
Vélos,3,1 RUE GASTON REBUFFAT,Sans,0,"48.884535301158884, 2.3687443550321317",Gratuit
Vélos,4,2 RUE DE CHABLIS,Sans,0,"48.83606722190206, 2.384655087505883",Gratuit
Vélos,4,25 RUE DE PALI-KAO,Sans,0,"48.8702784767178, 2.38160704214332",Gratuit
Vélos,4,39 RUE DU CHEVALERET,Sans,0,"48.827166998153494, 2.3773599077816847",Gratuit
Vélos,4,40 RUE FEUTRIER,Sans,0,"48.88664767138175, 2.3452898936533852",Gratuit
Vélos,4,3 RUE VANEAU,Sans,0,"48.8545638890589, 2.3198370133279096",Gratuit
Vélos,4,28 RUE HECTOR MALOT,Sans,0,"48.84723963134686, 2.377674225010287",Gratuit
Vélos,4,5 RUE FRANCOEUR,Sans,0,"48.89015632809949, 2.3421196431037763",Gratuit
Vélos,4,52 AV DUQUESNE,Sans,0,"48.849273868317475, 2.313784048278902",Gratuit
Vélos,4,63 AV FOCH,Sans,0,"48.87174734202567, 2.2808411694474144",Gratuit
Vélos,10,62 RUE DU GENERAL DELESTRAINT,Nougarette,5,"48.840069241740316, 2.2565375679261135",Gratuit
Vélos,4,91 QU ANDRE CITROEN,Sans,0,"48.84409996304376, 2.2750565783877",Gratuit
Vélos,4,7 RUE DE GRENELLE,Sans,0,"48.85260680462009, 2.3295272740186475",Gratuit
Vélos,5,21 RUE DE LA VISTULE,Sans,0,"48.823067632307634, 2.359572457339895",Gratuit
Vélos,8,19 BD DIDEROT,Nougarette,4,"48.84563627693969, 2.3720577523896105",Gratuit
Vélos,4,26 AV VICTOR HUGO,Sans,0,"48.87202869196249, 2.290759460734134",Gratuit
Vélos,4,100 RUE DE TOCQUEVILLE,Sans,0,"48.88691602743877, 2.308376770602323",Gratuit
Vélos,5,1 AV RAPHAEL,Sans,0,"48.861585355881736, 2.267742238723861",Gratuit
Vélos,4,82 RUE DE L' UNIVERSITE,Sans,0,"48.85919310853194, 2.323894480522163",Gratuit
Vélos,8,8 RUE NEUVE DE LA CHARDONNIERE,Nougarette,4,"48.89499436540585, 2.3480709000315394",Gratuit
Vélos,4,75 RUE DE RICHELIEU,Sans,0,"48.868725638674434, 2.338409648565009",Gratuit
Vélos,5,108 BD EXELMANS,Sans,0,"48.84517335295488, 2.258765645709007",Gratuit
Vélos,5,2 RUE DE BOUVINES,Sans,0,"48.849800448697465, 2.3956870031079913",Gratuit
Vélos,12,2 RUE MARGUERIN,Nougarette,6,"48.827699041353235, 2.328874347449606",Gratuit
Vélos,10,30 RUE LAMBLARDIE,Nougarette,5,"48.84101917724408, 2.3987813255418278",Gratuit
Vélos,5,32 RUE JEAN LECLAIRE,Sans,0,"48.89733121415278, 2.3277039873320318",Gratuit
Vélos,14,2 RUE GEORGE EASTMAN,Nougarette,7,"48.82930474896177, 2.3599329321080926",Gratuit
Vélos,10,25 RUE TAINE,Nougarette,5,"48.83861159927428, 2.393137196297604",Gratuit
Vélos,8,12 RUE JULES VALLES,Nougarette,4,"48.85367969135519, 2.385223157534484",Gratuit
Vélos,10,8 RUE DU FOUR,Nougarette,5,"48.85288924401349, 2.334890885297931",Gratuit
Vélos,12,43 RUE VANEAU,Nougarette,6,"48.85159947799832, 2.319118561325833",Gratuit
Vélos,6,4 RUE DE LOBAU,Nougarette,3,"48.85663058189722, 2.353767681672905",Gratuit
Vélos,10,23 RUE DU MOULIN JOLY,Nougarette,5,"48.86973874230377, 2.3782488869430596",Gratuit
Vélos,16,20 RUE DES HALLES,Nougarette,8,"48.860036716714404, 2.3465447203112535",Gratuit
Vélos,10,32 RUE DES PIROGUES DE BERCY,Nougarette,5,"48.832856075723015, 2.386947085537425",Gratuit
Vélos,34, RUE ANTOINE-JULIEN HENARD,Nougarette,17,"48.84181952297798, 2.389323885682073",Gratuit
Vélos,8,39 RUE DES BOULETS,Nougarette,4,"48.85173678563721, 2.389432430051459",Gratuit
Vélos,14,25 RUE DE CONSTANTINE,Nougarette,7,"48.85878148637807, 2.3146307753723163",Gratuit
Vélos,8,88 RUE DU CHERCHE-MIDI,Nougarette,4,"48.847584781205185, 2.322754968378542",Gratuit
Vélos,4,32 RUE DE PROVENCE,Sans,0,"48.874168577059486, 2.336919469075774",Gratuit
Vélos,4,23 RUE DE DUNKERQUE,Epingle vélo,4,"48.87987964418026, 2.3548867920847822",Gratuit
Vélos,10,9 RUE DE LA CORDERIE,Nougarette,5,"48.86530592552022, 2.3626805955026984",Gratuit
Vélos,10,40 RUE DE BUCI,Nougarette,5,"48.85334033986286, 2.335967891998907",Gratuit
Vélos,10,9 RUE JEAN DE BEAUVAIS,Nougarette,5,"48.849724997185966, 2.347164095560826",Gratuit
Vélos,10,30 PL D' ITALIE,Nougarette,5,"48.83085671309097, 2.3553618438967137",Gratuit
Vélos,4,143 PROM JULES ISAAC,Nougarette,2,"48.83229614580709, 2.3750005412686743",Gratuit
Vélos,16,24 BD DE LA BASTILLE,Nougarette,8,"48.848962889506936, 2.3680052005585077",Gratuit
Vélos,8,33 BD BOURDON,Nougarette,4,"48.851759839923474, 2.36760857356584",Gratuit
Vélos,6,104 AV DAUMESNIL,Nougarette,3,"48.84309879083913, 2.3842261969172482",Gratuit
Vélos,10, BD CARNOT,Nougarette,5,"48.84155230768556, 2.413087212074025",Gratuit
Vélos,4,88 RUE BOUCHARDON,Epingle vélo,4,"48.86928909576417, 2.3567054550652604",Gratuit
Vélos,10,55 ALL ARTHUR RIMBAUD,Nougarette,5,"48.83522812326968, 2.376279195891302",Gratuit
Vélos,10,18 RUE JOUBERT,Sans,0,"48.8746555462135, 2.330705662791313",Gratuit
Vélos,6,9 RUE LUCIEN SAMPAIX,Nougarette,3,"48.87136419452893, 2.360189586523638",Gratuit
Box à vélos,5,13 RUE DE CANDIE,,5,"48.85134443218796, 2.3803395824552607",Payant
Vélos,12,27 AV STEPHEN PICHON,Nougarette,6,"48.83261982201744, 2.358838566427435",Gratuit
Vélos,12,76 RUE CAMBRONNE,Nougarette,6,"48.84329884562781, 2.3022728743554435",Gratuit
Vélos,4,101 RUE MADEMOISELLE,Nougarette,2,"48.842988409772126, 2.3017779054171443",Gratuit
Vélos,18,95 RUE DE PASSY,Nougarette,9,"48.858163888725265, 2.2754037683510178",Gratuit
Vélos,8,6 RUE ROCHEBRUNE,Nougarette,4,"48.86092448852482, 2.3789367359618",Gratuit
Vélos,8,1 RUE D' ALESIA,Epingle vélo,8,"48.82659928253806, 2.3413668690957494",Gratuit
Vélos,10,38 RUE MADAME,Nougarette,5,"48.84944070684123, 2.3316971762566885",Gratuit
Vélos,6,22 RUE DANIEL STERN,Nougarette,3,"48.851306136551635, 2.292972788810392",Gratuit
Vélos,10,4 RUE AUGUSTE MAQUET,Nougarette,5,"48.83969100914358, 2.2661528613056396",Gratuit
Vélos,8,16 RUE SORBIER,Nougarette,4,"48.86731704778968, 2.390780186027132",Gratuit
Vélos,10,25 RUE CAMBRONNE,Nougarette,5,"48.84591630286987, 2.3018998566884945",Gratuit
Vélos,14, ALL IRENE NEMIROVSKY,Nougarette,7,"48.84201749850118, 2.282704071969776",Gratuit
Vélos,10,13 RUE SAINT-MAUR,Nougarette,5,"48.85952596699236, 2.3826338417168995",Gratuit
Vélos,12,2 RUE BASTE,Nougarette,6,"48.88108935777476, 2.3739619950184414",Gratuit
Vélos,8, RUE JEAN FORMIGE,Nougarette,4,"48.84143997495215, 2.2967242536785677",Gratuit
Vélos,12,26 RUE DE TORCY,Nougarette,6,"48.89130303846383, 2.3629237360489093",Gratuit
Vélos,10,152 RUE DE SAUSSURE,Nougarette,5,"48.88962376526431, 2.306464650012078",Gratuit
Vélos,4,35 AV DE FLANDRE,Nougarette,2,"48.8866086966136, 2.3715296233169116",Gratuit
Vélos,10,2 RUE PETION,Nougarette,5,"48.85826662907302, 2.381933621379787",Gratuit
Vélos,8,315 RUE DE BELLEVILLE,Sans,0,"48.876327562519116, 2.4035741809114395",Gratuit
Vélos,6,144 RUE DES POISSONNIERS,Nougarette,3,"48.89681976071588, 2.352683306080059",Gratuit
Vélos,5,41 RUE TRUFFAUT,Sans,0,"48.88637077660466, 2.3206033054674484",Gratuit
Vélos,5,44 RUE NOLLET,Sans,0,"48.88633095188929, 2.3224869658917635",Gratuit
Vélos,4,166 RUE CARDINET,Nougarette,2,"48.889869647415246, 2.3166922172056497",Gratuit
Vélos,8,166 RUE CARDINET,Nougarette,4,"48.889854477248704, 2.316683889084731",Gratuit
Vélos,5,36 RUE GUILLAUME TELL,Sans,0,"48.88498476186627, 2.2956602758233204",Gratuit
Vélos,16,78 RUE JOSEPH DE MAISTRE,Nougarette,8,"48.89196791359505, 2.330713880449847",Gratuit
Vélos,6,96 BD DE MAGENTA,Epingle vélo,6,"48.877569137612724, 2.35503621711417",Gratuit
Vélos,20,147 RUE DU FAUBOURG SAINT-ANTOINE,Nougarette,10,"48.85066058665027, 2.378630092755548",Gratuit
Vélos,2,12 RUE D' ORADOUR-SUR-GLANE,Nougarette,1,"48.831548640033986, 2.2816392668075114",Gratuit
Vélos,12,6 RUE DU MARCHE DES BLANCS MANTEAUX,Nougarette,6,"48.858311045660024, 2.3586324326418886",Gratuit
Vélos,12,83 BD MURAT,Nougarette,6,"48.841535515928165, 2.2562072859386393",Gratuit
Vélo-cargo,3,16 RUE DE BELZUNCE,Arceau vélo cargo,3,"48.87939799018001, 2.3517762208791613",Gratuit
Vélos,4,12 RUE DE BELZUNCE,Epingle vélo,4,"48.87952133103812, 2.3519479168509454",Gratuit
Vélos,40,11 RUE RATAUD,Nougarette,20,"48.840858393428334, 2.3453465771776183",Gratuit
Vélos,14,2 BD DE VAUGIRARD,Nougarette,7,"48.84203272633402, 2.3204087296164713",Gratuit
Vélos,4,8 RUE DE BELZUNCE,Epingle vélo,4,"48.8793215524237, 2.3524696347879424",Gratuit
Vélos,6, BD DES CAPUCINES,Nougarette,3,"48.870863972796315, 2.333959739214426",Gratuit
Vélos,3,14 RUE BOSSUET,Epingle vélo,3,"48.87916277269994, 2.352405737919483",Gratuit
Vélos,10,19 RUE FERNAND LABORI,Nougarette,5,"48.89909638007887, 2.3424132047056916",Gratuit
Vélo-cargo,4,179 RUE DU FAUBOURG SAINT-ANTOINE,Arceau vélo cargo,4,"48.85048559223116, 2.3810498086687852",Gratuit
Vélos,10,13 RUE VOLTA,Nougarette,5,"48.86534446602951, 2.3571701995363594",Gratuit
Vélos,14,2 AV DU PARC DES PRINCES,Nougarette,7,"48.842399139830896, 2.2545440865973156",Gratuit
Vélos,20, RUE LOUIS LE GRAND,Nougarette,10,"48.8708135776297, 2.3344378538726627",Gratuit
Vélos,6,8 RUE DE NOISY LE SEC,Nougarette,3,"48.87145614473275, 2.411418982936579",Gratuit
Vélos,14,78 AV DE FRANCE,Nougarette,7,"48.82823592931781, 2.3788550901480114",Gratuit
Vélos,12,79 BD DE PICPUS,Nougarette,6,"48.847413995635755, 2.3985981213688214",Gratuit
Vélos,8,105 BD MACDONALD,Nougarette,4,"48.89851313684123, 2.3843187745951955",Gratuit
Vélos,5,1 RUE VANDAMME,Sans,0,"48.83960665141231, 2.323325879886003",Gratuit
Vélos,6,11 RUE ALBERT EINSTEIN,Nougarette,3,"48.82660086070864, 2.381995888844169",Gratuit
Vélos,5,16 RUE CAILLAUX,Epingle vélo,5,"48.82251376846938, 2.3604599038952365",Gratuit
Vélos,6,33 RUE MADEMOISELLE,Sans,0,"48.84367108243202, 2.2966937979504425",Gratuit
Vélos,10,21 RUE DE L' ECOLE DE MEDECINE,Nougarette,5,"48.85138469188596, 2.3402971313494727",Gratuit
Vélos,8,142 RUE DU CHEMIN VERT,Nougarette,4,"48.86250705430502, 2.386111966325075",Gratuit
Vélos,5,29 RUE MERLIN,Sans,0,"48.86152469878556, 2.3847608133194944",Gratuit
Vélos,12,11 BD VOLTAIRE,Nougarette,6,"48.86590540736969, 2.3666005442122473",Gratuit
Vélos,12,4 RUE DORIAN,Nougarette,6,"48.84698400233597, 2.3932882505132924",Gratuit
Vélos,5,10 RUE HENRY DE BOURNAZEL,Sans,0,"48.82482630084178, 2.3135502073768395",Gratuit
Vélos,24,10 RUE MICHEL-ANGE,Nougarette,12,"48.846880239138514, 2.263176589973011",Gratuit
Vélos,4,21 RUE FRANCOIS GERARD,Epingle vélo,4,"48.849275293085675, 2.2713082703823075",Gratuit
Vélos,34,23 RUE LINOIS,Nougarette,17,"48.84790996118083, 2.2836199819818024",Gratuit
Vélos,8, AV EMILE ZOLA,Nougarette,4,"48.84689880167446, 2.2922245740462355",Gratuit
Vélos,14,40 RUE DU RUISSEAU,Nougarette,7,"48.893528687854804, 2.3403863872512343",Gratuit
Vélos,7,1 RUE LE GOFF,Sans,0,"48.84694702973839, 2.3418778696981035",Gratuit
Vélos,12,58 RUE DOUDEAUVILLE,Nougarette,6,"48.888479553585306, 2.3532627140577316",Gratuit
Vélos,5,4 PL TRISTAN BERNARD,Sans,0,"48.87961288354788, 2.2913583781808518",Gratuit
Vélos,4,2 RUE EDMOND FLAMAND,Sans,0,"48.83678106366359, 2.3718069673722666",Gratuit
Vélos,8,117 RUE DE L' OUEST,Nougarette,4,"48.833630763913284, 2.3148897970801863",Gratuit
Vélos,8,25 RUE HELENE BRION,Epingle vélo,8,"48.82808857839059, 2.3808587808640915",Gratuit
Vélos,6,1 RUE DU REPOS,Epingle vélo,6,"48.85817796201119, 2.3917810376424558",Gratuit
Vélos,10,10 RUE CASIMIR DELAVIGNE,Nougarette,5,"48.85005456651628, 2.33903217436593",Gratuit
Vélos,8,62 RUE DES GRANDS MOULINS,Nougarette,4,"48.82745345604223, 2.376074999099066",Gratuit
Vélos,12,49 AV PARMENTIER,Nougarette,6,"48.86314565388469, 2.376013915361706",Gratuit
Vélos,6,47 RUE MONGE,Epingle vélo,6,"48.84522673193057, 2.352205068796607",Gratuit
Vélos,1,12 RUE FORTUNY,Epingle vélo,1,"48.88204672233897, 2.3063233243566645",Gratuit
Vélos,4,18 RUE COMMINES,Sans,0,"48.862283209624394, 2.3665221436520545",Gratuit
Vélos,26,18 RUE DES FRERES FLAVIEN,Nougarette,13,"48.875095666041794, 2.4127483426869833",Gratuit
Vélos,4,47 RUE PAJOL,Sans,0,"48.888944991063106, 2.362470826187212",Gratuit
Vélos,5,46 AV D' IVRY,Epingle vélo,5,"48.823482660717374, 2.3655030151733367",Gratuit
Vélos,7,14 RUE JOSEPH DE MAISTRE,Sans,0,"48.88649520852775, 2.3327987073274725",Gratuit
Vélos,18,8 RUE SAINT-PAUL,Nougarette,9,"48.85300960089846, 2.3612157401728417",Gratuit
Vélos,10, AV CLAUDE REGAUD,Nougarette,5,"48.820944839877015, 2.372377685779143",Gratuit
Vélos,12,127 RUE D' AVRON,Nougarette,6,"48.85316294599903, 2.4084667206741783",Gratuit
Vélos,8,75 RUE DU DESSOUS DES BERGES,Nougarette,4,"48.827248695729196, 2.3740151389198623",Gratuit
Vélos,10,2 RUE CREVAUX,Nougarette,5,"48.87067343839737, 2.2812513443448745",Gratuit
Vélos,14,117 RUE DU CHERCHE-MIDI,Nougarette,7,"48.84593667775637, 2.3198922860589506",Gratuit
Vélos,7,67 RUE DE LA ROQUETTE,Epingle vélo,7,"48.85630455902161, 2.376620300479129",Gratuit
Vélos,4,9 RUE PAPILLON,Sans,0,"48.87645119863527, 2.346764107643309",Gratuit
